SMILES,Kow,Kowwin,Wildman-Crippen LogP
COc1cccc2c1C(=N)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(O)CO)CC3OC1CC(N2CCOCC2)C(O)C(C)O1,1.43,0.65,0.3517700000000007
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N2CCOCC2C#N)C(O)C(C)O1,2.59,1.93,1.2945799999999994
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(O)CO)CC3OC1CC(N2CCOCC2C#N)C(O)C(C)O1,1.56,0.65,0.0587799999999997
COc1cccc2c1C(=N)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N2CCOCC2C#N)C(O)C(C)O1,1.97,1.04,0.4521499999999998
COc1cccc2c1C(=N)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N2CCOCC2)C(O)C(C)O1,1.8,1.59,0.5599699999999999
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N2CCOCC2C#N)C(O)C(C)O1,1.98,1.59,0.2669799999999995
C#CCC(O)c1cccnc1,1.21,0.52,1.1383
C#CCC(O)(CC#C)c1cccnc1,1.29,1.18,1.3158
C#CCC(O)(c1cccnc1)C1CCCCC1,2.09,3.24,2.8728000000000016
C#CCC(O)(c1ccc(F)cc1)c1cccnc1,1.78,2.39,2.4799000000000007
C#CCC(O)(c1cccnc1)c1ccc(Cl)cc1Cl,2.29,3.47,3.6476000000000015
C#CCC(O)(c1cccnc1)c1ccc(Cl)c(Cl)c1,2.42,3.47,3.6476000000000015
C#CCC(O)(c1ccc(C(C)C)cc1)c1cccnc1,2.16,3.64,3.4642000000000017
C#CCC(O)(c1cccnc1)c1ccc2ccccc2c1,2.14,3.36,3.4940000000000024
N#Cc1ccc(CC(=O)Nc2ccccc2)cc1,2.82,2.35,2.739480000000001
CC(=O)c1ccc(NC(=O)Cc2ccccc2)cc1,2.75,2.49,3.070400000000001
N#Cc1cccc(NC(=O)Cc2ccccc2)c1,2.75,2.9,2.739480000000001
CC(=NNc1nc(C)cc(C)n1)c1ccccc1C,2.98,3.95,3.237960000000002
CCCN(C)N=Nc1ccc(C(N)=O)cc1,2.17,2.13,2.126
CCCCCCN(C)N=Nc1ccc(C(N)=O)cc1,3.69,3.6,3.2963000000000022
CCCCCCCN(C)N=Nc1ccc(C(N)=O)cc1,4.2,4.09,3.6864000000000017
CCCCCCCCCCCCN(C)N=Nc1ccc(C(N)=O)cc1,6.58,6.55,5.636900000000006
NS(=O)(=O)c1cccc(Br)c1,1.35,1.26,1.0965
ClC1=CC(Cl)C(Cl)C(Cl)C1,3.72,3.99,3.335000000000001
CC(=O)Nc1nc(NC(O)CC(O)CO)c(Cl)nc1[N+](=O)[O-],-0.66,-1.14,-0.5298000000000007
O=[N+]([O-])c1cnc(NC(CO)C(O)CO)cn1,-0.89,-1.14,-1.4892
CC(=O)c1ccnc2cc(Cl)ccc12,2.62,2.47,3.090800000000001
Nc1ccnc2c([N+](=O)[O-])cccc12,1.31,1.04,1.7251999999999998
CCC(=O)Nc1ccnc2cc(Cl)ccc12,2.73,2.95,3.2367000000000017
COc1ccnc2c([N+](=O)[O-])cccc12,1.92,2.04,2.1516
CS(=O)(=O)c1ccc2ncccc2c1,0.7,0.71,1.6383
O=S(=O)(c1ccccc1)c1ccc2ncccc2c1,2.57,2.76,3.067600000000001
NS(=O)(=O)c1ccc2ncccc2c1,0.56,0.52,0.8822000000000005
CN(C)c1ccc2cccnc2c1,2.71,2.32,2.3008
O=S(=O)(c1ccccc1)c1cccc2cccnc12,2.33,2.76,3.067600000000001
CCOc1ccc2nccnc2c1,2.22,1.69,2.0285
CNc1nc(-c2ccccc2)c2ccccc2n1,3.58,3.37,3.3385000000000016
CCCCOc1cccnn1,1.8,1.95,1.6555
CC(=O)c1cc2ccccc2nn1,1.44,0.8,1.8324
CCOC(=O)c1cc2ccc(CC)cc2nn1,2.31,2.48,2.3689
Cc1cnnc2ccc(Cl)cc12,1.96,2.31,2.5916200000000007
Cc1cnnc2cc(Cl)ccc12,1.98,2.31,2.5916200000000007
Cc1cccc2c(N)cnnc12,1.57,1.76,1.52042
CCCCC(=O)c1ccc[nH]1,2.42,2.03,2.387600000000001
COCC(O)CN(C(C)=O)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,-2.42,-2.11,-0.9733999999999994
CC(C)CNC(=O)C=Cc1ccc([N+](=O)[O-])o1,2.23,1.87,1.9732
O=[N+]([O-])c1ccc2nc[nH]c2c1,1.5,1.05,1.4711
CCCc1c(C)ssc1=S,3.39,3.52,3.800010000000002
O=C(O)COc1ccc(Cl)c(I)c1,3.1,3.14,2.4080000000000004
O=C(O)COc1ccc(Cl)c([N+](=O)[O-])c1,1.85,1.79,1.7116
Cc1ccc(C)n1Nc1ccc(N(C)CC(C)O)nn1,1.73,2.05,1.5871400000000002
CC(=O)N(c1ccc(N2CCOCC2)nn1)n1c(C)ccc1C,1.64,1.95,1.5477399999999997
Cc1ccc(C)n1Nc1ccc(N2C(C)COCC2C)nn1,2.59,3.06,2.3837400000000004
CCn1cccc(O)c1=O,0.2,-0.44,0.5737999999999999
CCCn1cccc(O)c1=O,0.69,0.05,0.9638999999999998
CC(C)n1cccc(O)c1=O,0.79,-0.02,1.1347999999999998
CC(=O)Nc1c([N+](=O)[O-])cccc1[N+](=O)[O-],0.56,0.33,1.4613999999999996
CCCOC(=O)C=Cc1ccc([N+](=O)[O-])o1,2.67,2.53,2.1542000000000003
CCCCOC(=O)C=Cc1ccc([N+](=O)[O-])o1,2.83,3.02,2.5443000000000007
CC(C)OC(=O)C=Cc1ccc([N+](=O)[O-])o1,2.64,2.45,2.1526
CCCNC(=O)C=Cc1ccc([N+](=O)[O-])o1,1.86,1.46,1.7271999999999998
CC(C)(C)C1C(=O)NC(=O)NC1=O,0.28,0.53,0.0146999999999997
O=C(O)Cc1ccccc1Nc1c(F)cccc1F,3.57,3.13,3.335500000000001
CCC1(C)CCC(=O)NC1=O,0.23,0.52,0.8392999999999999
Cc1cc(=O)oc2c1cc(C)c1occ(C)c12,3.23,3.7,3.4644600000000016
Cc1cc([N+](=O)[O-])ccc1NC(=O)c1cc(Cl)cc(Cl)c1O,4.51,5.11,4.167920000000001
O=C(Nc1ccc(Cl)cc1[N+](=O)[O-])c1cc(Cl)cc(Cl)c1O,5.08,5.2,4.512900000000001
CC(C)(C)[N+]([O-])=NC#N,1.4,1.87,1.22848
N#CN=[N+]([O-])c1ccccn1,0.53,0.53,1.15668
ON=Cc1nnc(-c2ccccc2)o1,2.03,0.57,1.5446999999999995
ON=Cc1nc(-c2ccccc2)no1,2.72,1.36,1.5447
Cc1noc(C=NO)n1,0.47,0.14,0.18612
CCN(CC)CCSC(=NO)c1cnsn1,0.74,1.18,1.7489
CCN(CC)CCSC(=NO)c1nc(-c2ccccc2)no1,3.05,2.49,2.947400000000001
Nc1ccn(C2C=C(CO)C(O)C2O)c(=O)n1,-2.45,-3.28,-1.9793000000000005
O=C(O)c1ccc(Cl)cc1Nc1ccc(Cl)cc1,4.97,5.47,4.435200000000002
COc1ccccc1C(=O)NCCCCN,0.58,1.29,1.1639000000000002
O=C(O)c1ccc(Cl)cc1Nc1ccc(I)cc1,5.37,6.0,4.386400000000001
Cc1cnc2c(C(=O)O)c(Cl)ccc2c1,0.7799999999999999,2.87,2.89482
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc2c1OCO2,3.87,3.23,2.3862000000000005
N=C(N)NN=Cc1cccc([N+](=O)[O-])c1,0.01,0.23,0.4117699999999997
CCc1cccc2nc(N)nc(N)c12,1.69,2.19,1.3565999999999998
CC(C)C(=O)Nc1ccccc1S(N)(=O)=O,0.97,0.52,0.9285
CC(C)C(=O)Nc1cc(Cl)ccc1S(N)(=O)=O,1.87,1.17,1.5819
CC(=O)Nc1ccc(Br)c(C)c1,2.8,2.54,2.715920000000001
Clc1cc(Cl)cc(O[Si]23OCCN(CCO2)CCO3)c1,1.22,0.84,2.1868000000000007
Nc1cccc(O[Si]23OCCN(CCO2)CCO3)c1,-1.15,-1.37,0.4621999999999997
CCc1ccc(O[Si]23OCCN(CCO2)CCO3)cc1,0.56,0.59,1.4424
Cc1cc(C)cc(O[Si]23OCCN(CCO2)CCO3)c1,0.46,0.65,1.49684
CCOC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(Cl)cc(OC)n1,2.9,2.29,1.8257
Cc1nc([N+](=O)[O-])c(Cl)n1C,0.34,1.62,1.2901199999999995
Cc1nc(Cl)c([N+](=O)[O-])n1C,0.87,1.62,1.2901199999999995
CC(C)COC(=O)C=Cc1ccc([N+](=O)[O-])o1,3.14,2.94,2.4002000000000008
CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12,6.0,5.81,4.877300000000004
CCCCNC(=O)C=Cc1ccc([N+](=O)[O-])o1,2.36,1.95,2.1173
NC(=O)OCCc1c[nH]c2ccccc12,1.69,1.75,1.8057
CCCN(CCC)CCc1cccc2c1CC(=O)N2,2.7,3.03,2.845700000000001
C=CCC1(C(C)(C)C)C(=O)NC(=O)NC1=O,1.64,1.83,0.9609999999999994
COc1c(OC)c(OC(C)=O)c2cc(Cl)ccc2c1OC(C)=O,3.26,3.33,3.361000000000001
O=C(O)CCC1=NS(=O)(=O)c2cc(Br)ccc2N1,0.93,1.03,1.8266
O=C(O)CCC1=NS(=O)(=O)c2cc(Cl)ccc2N1,0.69,0.78,1.7175000000000002
CN(C)C(=O)OCCCc1ccccc1,2.93,3.06,2.3174
NC1=NCC(CN2CCN(c3ccccc3)CC2)O1,0.85,0.85,0.5221000000000005
CCCCCOC(=O)C=Cc1ccc([N+](=O)[O-])o1,3.4,3.51,2.934400000000001
COc1c(OC)c(OC(=O)C(C)(C)C)c2ccccc2c1OC(=O)C(C)(C)C,5.69,5.41,4.760000000000004
COc1c(OC)c(OC(C)=O)c2c(Cl)cccc2c1OC(C)=O,3.16,3.33,3.361000000000001
COc1c(OC)c(OC(C)=O)c2cc(F)ccc2c1OC(C)=O,2.75,2.89,2.846700000000001
COc1c(OC)c(OC(C)=O)c2cc(Br)ccc2c1OC(C)=O,3.39,3.58,3.470100000000002
COc1c(OC)c(OC(C)=O)c2c(OC)cccc2c1OC(C)=O,2.43,2.77,2.7162000000000006
COc1c(OC)c(OC(C)=O)c2c(C#N)cccc2c1OC(C)=O,2.51,2.23,2.5792800000000007
COc1c(OC)c(OC(C)=O)c2cc(C#N)ccc2c1OC(C)=O,2.28,2.23,2.5792800000000007
COc1c(OC)c(OC(C)=O)c2cc(NC(C)=O)ccc2c1OC(C)=O,2.0,1.79,2.6660000000000004
COc1ccc2c(OC(C)=O)c(OC)c(OC)c(OC(C)=O)c2c1,2.39,2.77,2.7162000000000006
COc1c(OC)c(OC(C)=O)c2cc(C)ccc2c1OC(C)=O,2.86,3.23,3.016020000000001
CCC(=O)Oc1c(OC)c(OC)c(OC(=O)CC)c2ccccc12,3.44,3.67,3.4878000000000027
COc1c(OC)c(OC(=O)C(C)C)c2ccccc2c1OC(=O)C(C)C,4.61,4.51,3.979800000000004
CN(C)CCC1CN(C)C(=S)c2cccnc2O1,1.08,1.7,1.4016
N#CC(C#N)=Cc1ccc(Cl)o1,2.17,2.13,2.3635600000000005
CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,4.7,5.39,4.265700000000003
CCNC(=O)c1cc2ccccc2o1,2.22,1.99,2.1825
Clc1ccc2oc3c(Cl)c(Cl)cc(Cl)c3c2c1,6.13,6.29,6.199600000000002
Nc1nc(=O)c2ncn(C3CC(F)C(CO)O3)c2[nH]1,-0.66,-1.11,-0.6802999999999999
CCC(C(=O)OC(C)c1ccccc1)C(CO)Cc1cncn1C,2.23,2.56,2.901700000000001
CCC(C(=O)OCc1ccccc1)C(CO)Cc1cncn1C,1.97,2.15,2.3407
CCC(C(=O)OCc1ccccc1)C(COC(=O)c1ccccc1)Cc1cncn1C,4.37,4.61,4.205400000000004
CCC(C(=O)OCCc1ccccc1)C(CO)Cc1cncn1C,2.31,2.64,2.3832000000000004
CCC(C(=O)OCc1ccc(Cl)cc1)C(CO)Cc1cncn1C,2.69,2.79,2.9941000000000004
CCC(C(=O)OCc1ccc(Cl)cc1)C(COC(=O)c1ccccc1)Cc1cncn1C,4.9,5.25,4.858800000000004
CCC(C(=O)OCc1ccccc1C)C(CO)Cc1cncn1C,2.42,2.69,2.649120000000001
CCC(C(=O)OCc1ccc(C)cc1)C(CO)Cc1cncn1C,2.46,2.69,2.649120000000001
CCC(C(=O)OCc1ccc(C)cc1)C(COC(=O)c1ccccc1)Cc1cncn1C,4.85,5.15,4.513820000000004
CCC(C(=O)OCc1ccc(C(C)(C)C)cc1)C(CO)Cc1cncn1C,3.67,4.05,3.638200000000002
CCC(C(=O)OCc1ccccc1)C(COC(=O)Cc1ccccc1)Cc1cncn1C,4.0,4.86,4.134300000000003
CCC(C(=O)OCc1ccccc1)C(COC(=O)c1cccc(Cl)c1)Cc1cncn1C,5.08,5.25,4.858800000000005
CCN(CC)C(=O)C1(c2ccccc2)CC1CN,2.03,1.91,1.7713999999999996
CCC(C(=O)OCc1ccccc1)C(COC(=O)c1cccnc1)Cc1cncn1C,3.05,3.42,3.6004000000000023
CCCCCCCc1nn[nH]n1,2.01,1.91,1.7126
C#CC1(O)C(F)CC2C3CCc4cc(O)ccc4C3CCC21C,3.3,3.98,3.5606000000000027
CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccccc2)cc1,2.56,3.05,3.6723000000000026
c1ccc(C2=NOC3COC(c4ccccc4)OCC23)cc1,3.42,2.78,3.1513000000000018
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC1OC(CO)C(O)C(O)C1O,0.49,-0.82,-0.2800999999999991
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC1OC(CO)C(O)C(O)C1O,0.15,-0.93,-0.3941999999999994
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,-0.56,-3.38,-2.793999999999994
CNC(C)C(OC)c1ccccc1,2.05,1.6,1.982
COc1cc(S(C)=O)ccc1-c1cn2cccnc2n1,0.63,1.02,2.1423
CCCC(O)C(C(=O)O)c1ccc(-c2ccccc2)cc1,3.75,3.55,3.682800000000002
O=C(O)C(c1ccc(-c2ccccc2)cc1)C(O)c1ccccc1,3.6,3.78,4.2554000000000025
COc1cccc(C(O)C(C(=O)O)c2ccc(-c3ccccc3)cc2)c1,3.53,3.86,4.264000000000003
COc1ccc(C(O)C(C(=O)O)c2ccc(-c3ccccc3)cc2)cc1,3.59,3.86,4.264000000000003
O=C(O)C(c1ccc(-c2ccccc2)cc1)C(O)c1ccccc1F,3.77,3.98,4.3945000000000025
O=C(O)C(c1ccc(-c2ccccc2)cc1)C(O)c1cccc(F)c1,3.31,3.98,4.3945000000000025
CC(C)(O)C(C(=O)O)c1ccc(-c2ccccc2)cc1,3.25,3.02,3.292700000000001
CC(C)C(O)C(C(=O)O)c1ccc(-c2ccccc2)cc1,3.84,3.47,3.5387000000000013
COc1ccccc1C=CC(=O)OCCOc1ccc(C=O)cc1OC,3.65,3.45,3.1517000000000017
COc1cc(C=O)ccc1OCCOC(=O)c1ccccc1Cl,3.21,3.49,3.3969000000000023
COc1cc(C=O)ccc1OCCOC(=O)c1cccc(Cl)c1,3.67,3.49,3.3969000000000023
COc1cc(C=O)ccc1OCCOC(=O)c1ccc(Cl)cc1,3.71,3.49,3.3969000000000023
COc1cc(C=NO)ccc1OCCOC(=O)c1ccc(Cl)cc1,3.92,3.64,3.392500000000001
COc1cc(C=NO)ccc1OCCOC(=O)c1cccc(Cl)c1,3.94,3.64,3.392500000000001
COc1cc(C=NO)ccc1OCCO,0.82,0.54,0.8743999999999998
CCOC(=O)CON=Cc1ccc(OCCOC(=O)c2cc(OC)c(OC)c(OC)c2)c(OC)c1,3.26,2.96,2.870400000000001
C=CCN1CCC(CNC(=O)c2cc3nn[nH]c3cc2OC)C1,0.95,1.8,1.2041999999999995
CCN(CC)CCNC(=O)c1cc(F)c(N)cc1OC,2.28,1.25,1.4881
CCN(CC)CCNC(=O)c1cc(I)c(N)cc1OC,3.09,2.21,1.9536
CCN1CCC(CNC(=O)c2cc(S(N)(=O)=O)ccc2OC)C1,0.64,0.65,0.4142000000000005
CCN1CCC(CNC(=O)c2cc(S(=O)(=O)CC)ccc2OC)C1,1.31,1.33,1.5603999999999998
CCN1CCC(CNC(=O)c2cc(S(N)(=O)=O)c(N)cc2OC)C1,0.66,-0.27,-0.0035999999999968
CCN(CC)CCNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,1.7,0.81,1.1426000000000005
CCCCCOCc1ccccc1NC(=O)OCCN1CCCCC1,4.42,4.56,4.427800000000004
CCCCOCc1cccc(NC(=O)OCCN2CCCCC2)c1,3.73,4.06,4.037700000000004
CCCCCOCc1cccc(NC(=O)OCCN2CCCCC2)c1,4.2,4.56,4.427800000000004
CCCCOCc1ccccc1NC(=O)OCCN1CCCCC1,3.94,4.06,4.037700000000004
Cc1cccc(N2C(=O)CCC2=O)c1,0.57,0.71,1.64842
CCCCCCC(C)=NNC(=N)N,2.08,2.81,1.81577
CCN(CC)C(=O)OCC(C)C,2.82,2.75,2.1208
CCOC(=O)c1cnn(C)c1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,1.3,0.25,-0.0855999999999996
N#Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,1.89,1.6,1.7593799999999995
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(CON=C(c2ccc(Cl)cc2)C2CC2)cc1,6.9350000000000005,6.5,5.911000000000005
Cc1nccnc1OC(C)C,2.24,2.37,1.57222
C=C(C)CC(C)(CCC=C(C)C)OC(C)=O,4.36,5.43,4.020800000000003
Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2)cc1Cl,6.83,7.27,6.745900000000001
Clc1cc(Oc2ccc(Cl)c(Cl)c2Cl)cc(Cl)c1Cl,6.99,7.08,7.3993
CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,2.9,3.25,2.865400000000001
CCCC(=O)n1c(=O)[nH]cc(F)c1=O,0.67,-0.14,0.1160000000000001
CC1(C)Oc2ccc(C#N)cc2C(N2CCCC2=O)C1O,2.32,0.87,1.75368
COC(=O)Nc1nonc1C,0.42,0.79,0.5563199999999999
COCC(=O)Nc1ccc(Cl)c(Cl)c1,2.77,2.11,2.5783000000000005
COC(=O)Nc1ccc(C#N)cc1,1.82,1.85,1.7365799999999998
COCCOc1ccccc1S(=O)(=O)N=C(O)N=c1nc(OC)[nH]c(OC)n1,2.04,1.85,0.0507000000000006
NS(=O)(=O)c1nc2ccc([N+](=O)[O-])cc2s1,1.36,1.32,0.8519000000000001
Nc1ccc2nc(S(N)(=O)=O)sc2c1,0.52,0.59,0.5259
CCc1ccc(C=CC(C)=O)cc1,3.26,3.08,2.8512000000000013
C=CCC1(C2=CCCC2)C(=O)NC(=O)N(C)C1=O,1.89,2.37,1.3674000000000002
COc1ccnc(C#N)n1,0.86,0.57,0.3568799999999999
CCCN1CCOC2c3cccc(O)c3CCC21,2.22,2.3,2.4903000000000004
C=COC(=O)C(C)Oc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4.54,5.03,5.513300000000004
CCNC(=O)Cn1cccc(O)c1=O,-0.74,-1.27,-0.3100000000000004
CNC(=O)Cn1cccc(O)c1=O,-1.15,-1.76,-0.7001000000000006
CCCNC(=O)Cn1cccc(O)c1=O,-0.24,-0.78,0.0800999999999997
CC(C)NC(=O)Cn1cccc(O)c1=O,-0.34,-0.85,0.0784999999999994
CCCCNC(=O)Cn1cccc(O)c1=O,0.33,-0.29,0.4702
Cc1c(O)c(=O)ccn1CCCCO,-0.74,0.07,0.6348199999999999
CCOc1ccc(NC(=O)OCC(C)C)cc1OCC,3.36,3.78,3.688500000000002
CCOc1ccc(NC(=O)OCCOC)cc1OCC,2.27,2.1,2.6789000000000005
CCOc1ccc(NC(=O)OCc2ccccc2)cc1OCC,3.29,4.09,4.232700000000003
CCOC(=O)C1CC(=O)C(=C(O)C2CC2)C(=O)C1,1.6,0.63,1.3198
Oc1ccc(Cn2cc[nH]c2=S)cc1F,1.12,0.93,2.43869
Oc1c(F)cc(Cn2cc[nH]c2=S)cc1F,1.08,1.13,2.57779
Oc1ccc(Cn2cc[nH]c2=S)cc1,1.02,0.73,2.29959
Fc1ccccc1Cn1cc[nH]c1=S,1.77,1.41,2.7330900000000007
Fc1cc(F)cc(Cn2cc[nH]c2=S)c1,1.98,1.61,2.8721900000000016
O=C(Cc1ccccc1)Nc1cccc(I)c1,3.91,3.97,3.472400000000002
CNc1cccc(NC(=O)Cc2ccccc2)c1,2.31,2.44,2.9095000000000013
CCNc1cccc(NC(=O)Cc2ccccc2)c1,2.59,2.93,3.2996000000000016
CC(=O)Oc1cccc(NC(=O)Cc2ccccc2)c1,2.37,2.4,2.793100000000001
CS(=O)(=O)Oc1cccc(NC(=O)Cc2ccccc2)c1,2.32,2.16,2.2062
O=C(Cc1ccccc1)Nc1ccc(O)cc1,1.82,1.98,2.5734000000000004
O=C(Cc1ccccc1)Nc1ccccc1O,2.4,2.33,2.5734000000000004
Nc1ccccc1NC(=O)Cc1ccccc1,1.45,1.89,2.45
COc1ccccc1NC(=O)Cc1ccccc1,2.68,2.32,2.876400000000001
CC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C,2.43,1.93,2.3366
O=[N+]([O-])c1ccc(C=CS(=O)(=O)c2ccccc2)o1,1.88,1.73,2.6324000000000005
CCOP(=O)(SC(C)CC)SC(C)CC,3.9,3.98,5.194400000000004
COc1cc2nc(N3CCN(C(=O)C(C)OC)CC3)nc(N)c2cc1OC,1.14,1.09,0.9127000000000008
COc1noc2c1CNCC2,-0.04,0.02,0.3288999999999999
COc1noc2c1CN(C)CC2,0.4,0.23,0.6711
NS(=O)(=O)c1nc2ccc(OCCO)cc2s1,0.59,0.61,0.3148000000000001
CC(=O)Nc1cc([N+](=O)[O-])c(Br)cc1F,2.11,2.16,2.4548000000000005
CCN(CC)C(=O)CC1CCCCC1,3.12,3.26,2.825200000000001
CCC(=O)OC1(C(=O)CCl)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,3.34,3.08,4.011000000000004
CCC(=O)OC1(C(=O)CCl)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C,3.3,3.27,4.219200000000003
CC(CCO)C(F)(F)F,1.37,1.67,1.5671999999999997
CCCN(CCC)C1CCc2c(OC)cccc2C1C,4.76,5.33,4.235500000000004
COC1=CC(=O)c2c(c(COC(N)=O)c3n2CCC3OC(C)=O)C1=O,0.72,-0.02,1.0006000000000004
CNC(=O)OCc1c2c(n3c1C(OC(C)=O)CC3)C(=O)C=C(OC)C2=O,1.19,0.45,1.2613
CNC(=O)OCc1c2c(n3c1C(OC(C)=O)CC3)C(=O)C(Cl)=C(OC)C2=O,2.08,0.94,1.8278
CNC(=O)OCc1c2c(n3c1C(OC(C)=O)CC3)C(=O)C(C)=C(OC)C2=O,2.39,1.0,1.6514
CNC(=O)OCc1c2c(n3c1C(OC(C)=O)CC3)C(=O)C=C(N1CCCC1)C2=O,1.4,2.05,1.7107
O=C(OCCNC(=O)C(F)(F)F)c1ccccc1,2.25,1.84,1.5219
COc1ccc(C=CC(=O)C(F)(F)F)cc1,3.33,2.53,2.839800000000001
NC(=O)c1c(Br)cccc1Br,1.0,1.39,2.3105
CCOC(=O)Cn1cnc([N+](=O)[O-])c1I,0.57,1.62,0.959
CCOC(=O)Cn1cnc(I)c1[N+](=O)[O-],0.93,1.62,0.959
,0.88,0.58,
Cc1cccc(C(=O)c2ccc3n2CCC3C(=O)O)c1,3.23,2.87,2.5994200000000003
O=CC1=CC=C2C(C(=O)O)CCN2c2cc(Br)ccc21,3.6,3.21,2.839800000000001
CC(C)Oc1ccc(C(=O)c2ccc3n2CCC3C(=O)O)cc1,3.38,3.31,3.0782000000000016
C=CCOc1ccc(C(=O)c2ccc3n2CCC3C(=O)O)cc1,3.48,3.25,2.855800000000001
O=C(c1cccc(C(F)(F)F)c1)c1ccc2n1CCC2C(=O)O,3.69,3.28,3.309800000000002
O=C(c1ccc(C(F)(F)F)cc1)c1ccc2n1CCC2C(=O)O,3.71,3.28,3.309800000000002
O=C(c1c(F)cccc1F)c1ccc2n1CCC2C(=O)O,2.47,2.72,2.5692000000000004
O=C(c1ccc(F)cc1F)c1ccc2n1CCC2C(=O)O,2.59,2.72,2.5692000000000004
O=C(c1ccc(Cl)cc1Cl)c1ccc2n1CCC2C(=O)O,3.56,3.61,3.597800000000002
O=C(c1c(F)c(F)c(F)c(F)c1F)c1ccc2n1CCC2C(=O)O,3.24,3.32,2.9865000000000004
O=C(c1ccc(-c2ccccc2)cc1)c1ccc2n1CCC2C(=O)O,4.27,4.08,3.958000000000002
O=C(c1ccc2n1CCC2C(=O)O)C1CCC1,2.41,2.13,2.0428
O=C(Cc1ccccc1)c1ccc2n1CCC2C(=O)O,2.52,2.56,2.4854000000000003
N#CC(C#N)=NNc1cccc(O)c1,2.28,2.02,1.2072599999999998
,3.54,2.42,
CC(=O)n1ncc2c(O)ncnc21,-0.35,-0.22,0.1919999999999998
CCC(=O)n1ncc2c(O)ncnc21,0.3,0.27,0.5820999999999998
O=C(c1ccccc1)n1ncc2c(=O)[nH]cnc21,1.2,1.08,0.8080999999999998
Cn1nnnc1SCC1=C(C(=O)OCOC(=O)C(C)(C)C)N2C(=O)C(NC(=O)Cc3csc(N)n3)C2SC1,1.36,-0.32,0.3276000000000008
CC(C)(C)C(=O)OCOC(=O)C1=C(CSc2nncs2)CSC2C(NC(=O)Cn3cnnn3)C(=O)N12,1.45,-1.97,0.0609000000000002
CCCC(=O)n1ncc2c(O)ncnc21,0.85,0.76,0.9721999999999998
Cc1nnc(SCC2=C(C(=O)OCOC(=O)C(C)(C)C)N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1,1.34,-1.42,0.3693200000000001
NS(=O)(=O)c1nc2c(Cl)cc(Cl)cc2s1,2.6,2.79,2.2505000000000006
NS(=O)(=O)c1nc2ccc(OCc3ccccc3)cc2s1,3.18,3.29,2.5227000000000004
CC(=O)Nc1ccc2nc(S(N)(=O)=O)sc2c1,0.86,0.61,0.9021
CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,6.37,5.47,5.241500000000006
COc1ccsc1CN(C(=O)CCl)c1c(C)cccc1C,3.53,4.21,4.145540000000003
CC1(C)CC(NC(=O)NP(=O)(N2CC2)N2CC2)CC(C)(C)N1[O],-0.42,-0.26,1.392
CC1(C)CC(NC(=O)NP(=O)(N2CC2)N2CC2)CC(C)(C)N1,-0.8,0.13,1.3340999999999998
CCCCCCCCCCCCCc1ccccc1O,8.61,7.95,6.245700000000007
CC(=NNC(=S)NNC(=S)N(C)C)c1ccccn1,1.25,2.06,0.6207999999999997
CCOC(=O)CC(CO)C(CC)c1cncn1C,0.73,0.93,1.4754
CCCCCCOC(=O)C(CC)C(CO)Cc1cncn1C,2.71,2.89,2.720800000000001
CCc1cccc(C)c1NC(C)=O,1.41,1.56,2.5158200000000006
