SMILES,Kow,Kowwin,Wildman-Crippen LogP,LogP model (Meylan-Kowwin)-prediction,LogP model (MLogP)-prediction,LogP model (ALogP)-prediction,mols,carboxylic acid,amide,ester,benzene,ketone,halogen,primary amine,secondary amine,tertiary amine,aliphatic hydroxyl,unbranched alkane >4,alkyl halide,nitrile,nitro,sulfide,sulfonamide,ether,aromatic hydroxyl,aromatic nitrogen,aromatic amine,aniline,phenol,bicyclic,rings,saturated rings,aromatic rings
CCC1OCC(COc2ccc(Oc3ccccc3)cc2)O1,4.35,4.32,4.0092000000000025,4.32,2.67,3.77,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D0660>,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,1,2
CN(C)c1ncnc2sccc12,1.82,2.12,1.7573,1.97,1.13,1.67,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D06D0>,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,1,2,0,2
CCC(C)n1nnc2ccccc21,2.31,2.54,2.4023000000000003,2.36,2.28,2.89,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D0740>,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,2
CCCC(N)Cc1ccccc1,2.79,2.74,2.3565,2.74,2.84,2.61,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D07B0>,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CC1CCC2C(C)C(=O)OC3OC4(C)CCC1C32OO4,2.9,2.85,2.3949000000000007,3.89,2.85,3.14,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D0820>,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,5,5,0
CC(C)C1OC(=O)c2ccccc21,2.1,2.04,2.554100000000001,3.1,2.68,2.66,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D0890>,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1
CCOC(=O)N(C)SN(C)C(=O)ON=C(C)SC,1.9,1.75,2.4027000000000003,1.11,3.45,1.68,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D0900>,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CSC(C)=NOC(=O)N(C)SN(C)C(=O)OC(C)(C)C,2.8,2.62,3.181300000000002,1.98,4.04,2.26,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D0970>,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
COC(=O)N(C)SN(C)C(=O)ON=C(C)SC,1.4,1.26,2.0126,0.62,3.13,1.33,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D09E0>,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,1.44,1.45,0.0334999999999999,2.66,0.67,0.21,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D0A50>,0,1,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1
CCCCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,3.9,3.41,1.5938999999999992,4.63,2.71,2.04,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D0AC0>,0,1,0,0,0,1,0,2,1,0,5,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1
O=C(O)Cc1ccccc1Nc1c(Cl)cc(O)cc1Cl,3.7,3.18,4.069700000000002,2.83,3.18,4.08,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D0B30>,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,2,0,2
CN(C)c1nc(N(C)C)nc(N(C)O)n1,1.61,2.31,-0.1709999999999998,2.31,1.96,1.32,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D0BA0>,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1,0,1
CCN(C)c1nc(N(C)CC)nc(N(C)CC)n1,3.9,4.38,1.2399,4.38,3.1,3.04,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D0C10>,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1,0,1
CN(CO)c1nc(N(C)CO)nc(N(C)CO)n1,0.4,-1.09,-1.970399999999999,-1.09,1.6,0.32,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D0C80>,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,0,3,0,0,1,0,1
CC(C)=CCCC(C)=CCCC(=CCCC(C)=CCO)CO,4.7,7.01,5.096800000000007,7.0,4.13,5.5,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D0CF0>,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cn1cccc1C(N)=O,0.45,0.81,0.124,0.17,-0.2,0.42,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D0D60>,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
COP(=S)(OC)SCC(=O)N(c1ccc(Cl)cc1)C(C)C,3.81,3.89,4.331900000000004,4.83,2.3,3.74,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D0DD0>,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
N#CSO,0.32,0.08,0.6736800000000001,0.58,-1.05,0.27,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D0E40>,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1CC2C3CC(F)C4=CC(=O)C(Cl)=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(=O)COC(=O)C(C)(C)C,4.73,4.5,4.276500000000004,4.55,3.23,4.04,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D0EB0>,0,0,1,0,2,3,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,5,4,3,0
CC(C)=CC1C(C(=O)OCc2ccccc2)C1(C)C,5.49,5.48,3.968200000000003,4.45,3.76,3.99,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D0F20>,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1
Cc1cc(CC(=O)O)ccc1OCc1ccccc1,3.37,3.76,3.201120000000002,3.76,3.18,3.52,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D0F90>,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2
CC1CCC=C2N(C)C=C(C(N)=O)C(=O)N21,0.12,0.43,0.1532999999999995,1.26,0.26,0.03,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D1000>,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
CCOC(=O)c1cnc2n(c1=O)CC(C)CC2,0.71,0.28,1.0023,2.08,0.95,0.65,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D1070>,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,1,2,0,1
COc1cccc([N+](=O)[O-])c1C(N)=O,-0.26,-0.29,0.7022999999999999,0.64,0.97,0.71,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D10E0>,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
Cc1cccc([N+]([O-])=NC#N)c1,2.49,2.27,2.0701,2.35,1.93,0.06,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D1150>,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
CON=C(C(=O)NC1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CSC12)c1ccco1,0.89,0.11,-0.1682999999999985,0.18,0.35,-0.21,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D11C0>,0,3,2,0,0,0,1,1,2,0,0,0,0,0,1,0,3,0,0,0,0,0,1,3,1,1
Clc1cc(Cl)c2c(c1)oc1cc(Cl)cc(Cl)c12,6.34,6.29,6.199600000000001,6.29,4.89,5.99,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D1230>,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3
ClCC1(CCl)C2C(Cl)C(Cl)C1(CCl)C(Cl)(Cl)C2Cl,5.74,6.79,5.315100000000002,7.14,5.61,4.57,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D12A0>,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,2,2,0
O=C(NC(=O)c1ccccc1Cl)Nc1ccc(OC(F)(F)F)cc1,4.91,4.24,4.200500000000001,5.95,3.49,5.18,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D1310>,0,3,0,2,0,4,0,2,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,2,0,2
CCCc1cc(OC)c(CC(C)N)cc1OC,3.37,3.45,2.5460000000000003,3.45,2.47,3.0,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D1380>,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1
CCCCc1cc(OC)c(CC(C)N)cc1OC,4.0,3.94,2.9361000000000006,3.94,2.73,3.46,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D13F0>,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1
CCCCCc1cc(OC)c(CC(C)N)cc1OC,4.43,4.43,3.326200000000001,4.43,2.98,3.91,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D1460>,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1
NC(=O)COC(=O)c1ccccc1,0.69,0.33,0.3286999999999997,-0.17,1.03,0.75,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D14D0>,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
CCNC(=O)COC(=O)c1ccccc1,1.28,1.29,0.9794999999999998,1.29,1.62,1.31,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D1540>,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
CCN(CC)C(=O)COC(=O)c1ccccc1,2.06,1.99,1.7117999999999998,2.49,2.17,1.86,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D15B0>,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
CNC(=O)c1cc2ccccc2o1,1.85,1.5,1.7924,1.75,1.24,1.63,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D1620>,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2
COc1cc(C=O)ccc1OCCO,0.58,0.38,0.8787999999999998,0.9,0.47,1.02,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D1690>,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1
CCOC(=O)C=C1NC(=O)C(N2CCCCC2)S1,2.34,2.15,1.0658999999999998,-0.06,0.63,1.96,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D1700>,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0
Cc1cc([N+](=O)[O-])ccc1NN=C(C#N)C#N,3.55,2.87,1.7182799999999996,2.87,0.81,1.78,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D1770>,0,0,0,1,0,0,0,1,4,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,1
Cc1ccc(NN=C(C#N)C#N)c([N+](=O)[O-])c1,2.5,2.87,1.7182799999999996,2.87,0.81,1.78,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D17E0>,0,0,0,1,0,0,0,1,4,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,1
O=C1C=CC(=NBr)C=C1,1.12,1.46,1.4324,1.18,0.4,1.03,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D1850>,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
O=C(Nc1ccc(Cl)c(Cl)c1)C(F)(F)F,3.9,3.44,3.4942,4.71,3.22,3.37,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D18C0>,0,1,0,1,0,5,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1
CCCCOc1c(OC)cc(CCN)cc1OC,2.32,2.32,2.383900000000001,3.05,1.93,2.54,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D1930>,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1
COc1cc(CC(C)N)cc(OC)c1Br,2.44,2.81,2.3560000000000008,2.81,2.34,2.35,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D19A0>,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1
CCCCCCCCC1(CC)C(=O)NC(=O)NC1=O,3.78,3.55,2.4994,3.74,2.89,3.48,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D1A10>,0,4,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
CCCCCCCCCC1(CC)C(=O)NC(=O)NC1=O,4.0,4.04,2.8895,4.23,3.15,3.94,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D1A80>,0,4,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
CC(=O)Nc1cc(C)c(Br)c(C)c1,3.28,3.08,3.0243400000000014,3.08,2.95,2.67,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D1AF0>,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
CCCC(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21,-0.08,0.29,0.0192000000000007,-1.84,0.55,0.08,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D1B60>,0,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,2,0,4,1,1,0,1,2,0,2
C=CCC1(CC(=C)Br)C(=O)NC(=O)N(C)C1=O,1.78,1.92,1.5558,2.11,1.4,1.4,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D1BD0>,0,4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2Cl)n1,2.0,2.26,1.35242,3.01,2.53,1.9,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D1C40>,0,2,0,1,0,1,0,2,3,0,0,0,0,0,0,1,1,0,3,0,1,0,0,2,0,2
COC1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)COC21,-0.58,1.54,-1.1276999999999977,-4.38,0.92,-0.33,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D1CB0>,2,2,0,1,0,0,0,1,5,0,0,0,0,0,1,0,2,1,4,0,0,1,1,4,1,2
CC(C)(C)NCC(O)COc1ccccc1,1.5,1.87,1.8144,1.87,1.94,1.84,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D1D20>,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
CCN(CC)CCNC(=O)c1ccccc1OC,1.98,1.96,1.7667999999999997,1.96,1.98,1.86,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D1D90>,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
CCN(CC)CCNC(=O)c1cc(C#N)c(N)cc1OC,1.94,1.14,1.22068,0.59,0.86,0.99,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D1E00>,0,1,0,1,0,0,1,1,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
Nc1nc(N)nc(-c2cccc(SC(F)(F)F)c2)n1,3.2,3.01,2.3149000000000006,4.06,2.66,3.79,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D1E70>,0,0,0,1,0,3,2,0,3,0,0,3,0,0,1,0,0,0,3,0,2,0,0,2,0,2
CSc1cccc(-c2nc(N)nc(N)n2)c1,2.16,2.04,1.4249,1.99,2.23,1.66,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D1EE0>,0,0,0,1,0,0,2,0,3,0,0,0,0,0,1,0,0,0,3,0,2,0,0,2,0,2
CS(=O)(=O)c1cccc(-c2nc(N)nc(N)n2)c1,0.29,0.01,0.1064999999999996,0.01,0.95,0.64,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D1F50>,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,3,0,2,0,0,2,0,2
COc1ccc(Br)cc1-c1nc(N)nc(N)n1,1.53,1.51,1.4741,1.51,2.16,1.85,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D1FC0>,0,0,0,1,0,1,2,0,3,0,0,0,0,0,0,0,1,0,3,0,2,0,0,2,0,2
Clc1ccc(Oc2cc(Cl)ccc2Cl)cc1,5.66,5.14,5.439100000000002,5.98,4.72,5.38,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D2030>,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2
Clc1ccc(Oc2ccc(Cl)c(Cl)c2Cl)cc1,6.14,5.79,6.092500000000001,6.63,4.97,6.05,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D20A0>,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2
Clc1ccc(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,7.84,8.37,8.706099999999998,9.21,5.91,8.71,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D2110>,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2
O=C(NC12CC3CC(CC(C3)C1)C2)NP(=O)(N1CC1)N1CC1,1.81,1.62,1.9937,2.31,3.18,0.24,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D2180>,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0
CC(=O)NC(Cc1ccccc1)C(=O)NC(C(N)=O)C(C)C,0.43,0.63,0.3599000000000002,0.51,1.03,0.87,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D21F0>,0,3,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CC(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NC(CC(C)C)C(N)=O,0.6,0.29,-0.1337999999999976,0.57,0.57,0.53,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D2260>,0,4,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CNC(=O)c1nonc1C,0.56,0.76,-0.26238,1.08,-0.55,-0.48,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D22D0>,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1
CC(=O)Nc1nonc1C,0.17,0.13,0.33642,0.98,-0.14,-0.46,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D2340>,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1
CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(CSc3nnnn3C)CSC12)c1csc(N)n1,1.74,1.14,0.1355999999999997,-0.14,1.41,1.21,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D23B0>,0,2,2,0,0,0,1,1,7,0,0,0,0,0,2,0,2,0,5,0,1,0,1,4,1,2
O=C1CN=C(c2ccccc2Br)c2cc(Br)ccc2N1,3.3,3.45,4.001100000000001,4.41,3.45,4.1,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D2420>,0,1,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,2
O=C1CN=C(c2cccc(Br)c2)c2cc(Br)ccc2N1,3.88,4.01,4.001100000000002,4.41,3.45,4.1,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D2490>,0,1,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,2
O=C1CN=C(c2ccc(Br)cc2)c2cc(Br)ccc2N1,4.04,4.01,4.001100000000002,4.41,3.45,4.1,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D2500>,0,1,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,2
O=C1CN=C(c2cccc(Cl)c2)c2cc(Br)ccc2N1,3.63,3.76,3.892000000000002,4.16,3.33,4.02,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D2570>,0,1,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,2
O=C1CN=C(c2ccc(Cl)cc2)c2cc(Br)ccc2N1,3.78,3.76,3.892000000000002,4.16,3.33,4.02,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D25E0>,0,1,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,2
CN(C)C(=O)c1cccc(Oc2ccccc2)c1,2.57,2.78,3.1807000000000016,3.47,3.06,2.8,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D2650>,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2
Cc1ccc(C)c(Oc2cccc(C(=O)NC(C)C)c2)c1,4.35,4.42,4.233940000000003,5.26,3.79,4.3,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D26C0>,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2
Cc1ccc(C)c(Oc2cccc(C(=O)NC(C)(C)C)c2)c1,4.78,4.88,4.624040000000004,5.72,4.03,4.5,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D2730>,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2
CNC(=O)c1cccc(Oc2cc(C)ccc2C)c1,3.76,3.52,3.4553400000000014,4.35,3.31,3.57,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D27A0>,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,4.35,4.45,4.205800000000003,4.45,2.73,3.61,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D2810>,0,1,0,2,0,2,0,0,4,0,0,0,0,0,0,0,3,0,2,0,1,0,0,5,2,3
CC(C)c1nnc(N)o1,0.2,0.09,0.7752000000000001,0.26,0.74,0.4,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D2880>,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1
O=[N+]([O-])c1ccc(OCCN2CCOCC2)cc1,1.54,1.2,1.3057999999999996,1.2,1.19,1.53,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D28F0>,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,1,1
CCC1(C2=CCCCCC2)C(=O)NC(=O)N(C)C1=O,2.82,3.0,1.9815,3.19,1.89,2.41,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D2960>,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
CCCOc1ccccc1NC(=O)OCCN1CCOCC1,2.78,2.13,2.3561000000000005,2.13,1.75,2.28,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D29D0>,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,2,1,1
CCCCOc1ccccc1NC(=O)OCCN1CCOCC1,3.25,2.62,2.746200000000001,2.62,2.0,2.73,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D2A40>,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3,0,0,0,1,0,0,2,1,1
CCCCCOc1ccccc1NC(=O)OCCN1CCOCC1,3.7,3.11,3.136300000000002,3.11,2.23,3.19,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D2AB0>,0,1,0,1,0,0,0,1,1,0,2,0,0,0,0,0,3,0,0,0,1,0,0,2,1,1
CCCCCCOc1ccccc1NC(=O)OCCN1CCOCC1,4.24,3.6,3.5264000000000024,3.6,2.47,3.64,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D2B20>,0,1,0,1,0,0,0,1,1,0,3,0,0,0,0,0,3,0,0,0,1,0,0,2,1,1
CCCCCCCOc1ccccc1NC(=O)OCCN1CCOCC1,4.51,4.09,3.9165000000000014,4.09,2.69,4.1,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D2B90>,0,1,0,1,0,0,0,1,1,0,4,0,0,0,0,0,3,0,0,0,1,0,0,2,1,1
CCCOc1cccc(NC(=O)OCCN2CCOCC2)c1,3.04,2.13,2.3561000000000005,2.13,1.75,2.28,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D2C00>,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,2,1,1
CCCCOc1cccc(NC(=O)OCCN2CCOCC2)c1,3.62,2.62,2.746200000000001,2.62,2.0,2.73,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D2C70>,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3,0,0,0,1,0,0,2,1,1
CCCCCOc1cccc(NC(=O)OCCN2CCOCC2)c1,4.13,3.11,3.136300000000002,3.11,2.23,3.19,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D2CE0>,0,1,0,1,0,0,0,1,1,0,2,0,0,0,0,0,3,0,0,0,1,0,0,2,1,1
CCCCCCOc1cccc(NC(=O)OCCN2CCOCC2)c1,4.73,3.6,3.5264000000000024,3.6,2.47,3.64,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D2D50>,0,1,0,1,0,0,0,1,1,0,3,0,0,0,0,0,3,0,0,0,1,0,0,2,1,1
CCCCCCCOc1cccc(NC(=O)OCCN2CCOCC2)c1,5.28,4.09,3.9165000000000014,4.09,2.69,4.1,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D2DC0>,0,1,0,1,0,0,0,1,1,0,4,0,0,0,0,0,3,0,0,0,1,0,0,2,1,1
CCCOc1ccc(NC(=O)OCCN2CCOCC2)cc1,2.78,2.13,2.3561000000000005,2.13,1.75,2.28,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D2E30>,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,2,1,1
CCCCOc1ccc(NC(=O)OCCN2CCOCC2)cc1,3.35,2.62,2.746200000000001,2.62,2.0,2.73,<rdkit.Chem.rdchem.Mol object at 0x00000184B99D2EA0>,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3,0,0,0,1,0,0,2,1,1
