SMILES,Kow,Kowwin,Wildman-Crippen LogP
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCCO)c1I,-1.86,-0.71,-0.3492999999999999
c1cc(CN(CC)CC)ccc1C(=O)Nc2c(C)cccc2C,3.49,3.41,4.397540000000004
[Br-].CCCCCC[n+]1ccccc1,-2.03,-2.11,-0.44159999999999866
Clc1cc(Cl)c(-c2cc(Cl)cc(Cl)c2Cl)c(Cl)c1,6.87,7.62,7.274000000000001
Clc1cc(Cl)c(-c2cc(Cl)cc(Cl)c2)c(Cl)c1Cl,7.1,7.62,7.274000000000001
Clc1ccc(cc1Cl)-c1c(Cl)c(Cl)cc(Cl)c1Cl,7.2,7.62,7.274
Clc1cc(cc(Cl)c1)-c1c(Cl)c(Cl)cc(Cl)c1Cl,7.37,7.62,7.274000000000001
CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc12,3.11,3.52,3.2166000000000015
N1(CCO)C(N(=O)=O)=CN=C1C=Cc2cc3OCOc3cc2,2.03,2.04,1.6827
O=N(=O)C1=CN=C(C2CC2)N1C,1.0,1.77,1.2057
C1(N(=O)=O)=CN=C(C)N1CC(O)CN2C(N(=O)=O)=CN=C2C,0.31,0.55,0.5739399999999997
O=Cc1cc(Br)ccc1Br,3.35,3.49,3.0241000000000007
CN1CCN(CC[n]2c[n]cc2[N+]([O-])=O)CC1,-0.2,-0.29,0.038699999999999735
c1c(CN2CCCC2)cccc1C(=O)Nc3c(C)cccc3C,3.1,3.29,4.151540000000003
c1cc(CN2CCCCC2)ccc1C(=O)Nc3c(C)cccc3C,3.86,3.78,4.541640000000004
c1c(CN2CCOCC2)cccc1C(=O)Nc3c(C)cccc3C,2.14,2.04,3.387940000000002
OC(=O)C(=O)Nc1[n]c(c[s]1)-c1cc2OCCOc2cc1,1.8,1.43,1.6043999999999996
c1ccccc1N=C(N)NN=Cc2nc3ccccc3cc2,0.99,1.41,2.8047000000000013
CNC(=S)NCCSCc1c[n]c[n]1C,0.32,0.52,0.7471999999999996
[I-].CCCCCCCCCCCCCC[n+]1ccccc1C,2.27,2.37,2.9876199999999997
N1=C(N)SC=C1C(=NOC)C(=O)NC2C3SCC=C(C(=O)OCOC(=O)C(C)(C)C)N3C2=O,1.76,1.32,0.44959999999999956
CC(C)(C)C(Br)C(O)=NC(C)(C)c1ccccc1,3.47,4.33,4.687800000000004
CC1C(OC(=O)C)C(OC(=O)C)C(NC(=O)N(N=O)CCCl)C(OC(=O)C)O1,1.32,1.44,0.4581000000000002
CN(C)C(=O)c1c(cc(Cc2c[n]c(N)[n]c2N)cc1OC)OC,-0.21,0.12,0.9507999999999999
CC(C)c1c(cc(Cc2c[n]c(N)[n]c2N)cc1OC)OC,3.37,2.84,2.3724
N#Cc1c[nH]cc1-c1cccc(Cl)c1Cl,3.86,3.48,3.8601800000000006
c1cc(N(C)C(=O)C)ccc1S(=O)(=O)N(C)C,0.23,0.18,0.9196
CN(C)S(=O)(=O)c1ccc(cc1)N(C)C(=O)CC,0.71,0.67,1.3096999999999999
c1cc(S(=O)(=O)N(C)C)ccc1N(C)C(=O)CCCCCC,2.61,2.64,2.8701000000000016
ClCCN(N=O)C(=O)NC1C(OC(=O)C)C(COC(=O)C)OC(OC)C1OC(=O)C,0.67,0.37,0.08460000000000067
O1CCOC1CON=C(C(#N))c2ccccc2,2.76,2.78,1.3037800000000002
CCCN(CCC)C2CCc1ccc(O)cc1C2,3.75,4.35,3.371500000000002
CCN(CC)c1ccc(CO)cc1,2.29,2.24,2.0251
c1cc(N(=O)=O)ccc1OCCCSC,3.24,2.96,2.726700000000001
CC(=O)OCCOC[n]1c[n]c2c1NC(NC(C)=O)=NC2=O,-0.85,-0.75,-0.3847999999999998
OC(=O)Cc1cc(OC)c(OCC2CCCCC2)cc1,3.35,3.83,3.2814000000000023
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C12,4.04,5.06,3.715600000000002
CCC(C)C(=O)OC1CC(C)C=C(C12)C=CC(C)C2CCC3OC(=O)CC(O)C3,4.26,4.74,4.195500000000004
Nc1ccc(cc1)S(=O)(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,1.84,1.33,1.9179999999999997
CN1CCN(CC1)c1c(F)c2c(cc1F)C(=O)C(=CN2CC)C(O)=O,0.3,0.11,1.7495999999999998
CN1CCN(C(=O)c2ccccc2)CC1,0.35,0.31,1.0742
c1ccccc1CC2=N(=O)ON=C2Cc3ccccc3,3.65,3.64,2.4896000000000003
N1C(=O)N(C(=O)C)C(=O)C(F)=C1,-0.34,-1.13,-0.6641999999999999
Cc1[n]c(Cl)c(NC2NCCN=2)c([n]1)OC,0.9,0.24,0.8181199999999996
c1cc(c2ccccc2)ccc1C(O)(c3ccc(F)cc3)CN4C=NC=C4,4.23,4.9,4.625300000000004
C1=CC2=NN(C(C)C(=O)OCC)N=C2C=C1,2.38,2.16,1.5553999999999997
c1cc2N=NN(C(C)C(=O)OCC)c2cc1,1.87,1.59,1.5554
CCOC(=O)c1ccc(Cl)[n][n]1,0.12,0.91,1.3067
CC(C)OC(=O)C1C(C(C(=O)OC)=C(C)NC=1C)c1cccc2[n]o[n]c21,4.28,3.49,2.582200000000001
CC(C)(C)[C@@H](O)[C@H](Cc1ccc(Cl)cc1Cl)[n]1c[n]c[n]1,3.8,4.01,3.7757000000000023
Oc1c(N)cc(N=O)cc1,0.03,0.47,1.3722999999999999
S1C(c2cc(N(=O)(=O))ccc2)NCC1,1.59,1.25,1.9297999999999997
n1nc(N(CC)CC)ccc1NN2C(C)=CC=C2C,2.73,3.59,2.616340000000001
Cc1ccc(C)n1Nc2nnc(N3CCOCC3)cc2,1.94,2.22,1.6067399999999998
Cc1ccc(C)n1Nc2ccc(nn2)N3CCCC3,2.45,3.48,2.3703400000000006
n1nc(N2CCCCC2)ccc1NN3C(C)=CC=C3C,3.13,3.97,2.760440000000001
C1CN(C)CCN1c2nnc(NN3C(C)=CC=C3C)cc2,1.94,2.19,1.5219399999999992
C1CNCCN1c2nnc(NN3C(C)=CC=C3C)cc2,1.44,1.98,1.1797399999999993
OCCN(CCO)c1nnc(NN2C(C)=CC=C2C)cc1,1.06,1.07,0.5611399999999991
CC(O)CN(CCO)c1ccc(NN2C(C)=CC=C2C)nn1,1.3,1.49,0.9496399999999995
CC(O)CN(CC(O)C)c1nnc(NN2C(C)=CC=C2C)cc1,1.55,1.9,1.3381399999999992
n1nc(N2CCC(O)CC2)ccc1NN3C(C)=CC=C3C,1.7,2.43,1.7312399999999992
n1nc(N2CCOCC2)ccc1N(C)N3C(C)=CC=C3C,2.21,2.77,1.6310399999999994
COCCN(CCOC)c1nnc(NN2C(C)=CC=C2C)cc1,2.06,2.06,1.8693399999999993
n1nc(N(C)CCOC)ccc1NN2C(C)=CC=C2C,2.16,2.34,1.8527399999999994
n1nc(N(C)C)ccc1NN2C(C)=CC=C2C,2.18,2.61,1.83614
COc1ccccc1N2CCN(CC2)c4ccc(Nn3c(C)ccc3C)nn4,3.61,4.41,3.1053400000000018
C[C@H](N[C@@H](CCc1ccccc1)C(=O)OCC)C(=O)N1CCC[C@H]1C(O)=O,0.07,2.45,1.6046
c1cc(S(=O)(=O)N(C)C)ccc1N(C)C(=O)CCC(=O)N,-0.56,-1.32,0.1652000000000008
c1cc(S(=O)(=O)N(C)C)ccc1N(C)C(=O)CCNC(=O)C,-0.35,-0.86,0.4259
c1cc(S(=O)(=O)N(C)C)ccc1N(C)C(=O)CCO,-0.26,-0.79,0.2821000000000001
c1cc(S(=O)(=O)N(C)C)ccc1N(C)C(=O)CCC#N,-0.17,-0.31,1.20348
c1cc(S(=O)(=O)N(C)C)ccc1N(C)C(=O)CCOC(=O)C,0.26,0.21,0.8529
c1cc(S(=O)(=O)N(C)C)ccc1N(C)C(=O)CCSC#N,0.84,0.57,1.50408
c1ccc(S(=O)(=O)N(C)C)cc1N(C)C(=O)CCC(=O)OCC,0.84,0.7,1.2429999999999999
c1cc(N(C)C(=O)CCC)ccc1S(=O)(=O)N(C)C,1.19,1.16,1.6998000000000002
c1cc(S(=O)(=O)N(C)C)ccc1N(C)C(=O)CCOCCC,1.26,0.89,1.7163999999999997
c1cc(S(=O)(=O)N(C)C)ccc1N(C)C(=O)CCCC,1.63,1.65,2.0899
c1cc(S(=O)(=O)N(C)C)ccc1N(C)C(=O)CCCCC,2.16,2.15,2.4800000000000004
O=NN1C(C)COCC1,-0.03,-0.01,0.38849999999999996
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)CC,3.06,2.95,2.856600000000001
CC12CC[C@H]3[C@H](C)CC[C@H]4[C@@H](C)[C@@H](OCC)O[C@H](O1)[C@]43OO2,3.89,3.55,3.230900000000002
C1C(C)C2CCC(C)(O3)OC4OC(OC(=O)Oc5ccccc5)C(C)C(C24O3)C1,4.41,3.94,4.410000000000004
n1c(N)nc(N)c(Cc2c(C)cc(OC3)c(O3)c2)c1,1.89,1.83,1.26892
CCOP(=O)(Cc1ccc(cc1)-c1[n]c2ccccc2[s]1)OCC,3.5,3.5,5.7294000000000045
c1cc(N(=O)(=O))ccc1OCCn2cncc2,1.69,2.16,1.8702999999999999
CCN1C(=O)N(CC)c2nc(c3ccccc3)nc2C1=O,2.93,2.36,
c1ccccc1C2=NON=C2N(=O)=O,2.63,2.3,1.6447999999999998
C[n]1c(N)[n]c2c3ccc[n]c3ccc12,1.47,1.66,1.7037
CC(C)NCC(O)COc1c2N(C(=O)c3cnccc3)CCCc2ccc1,1.63,1.69,2.4123
c1cccc(C(F)(F)F)c1C=CC(=O)C,3.14,3.0,3.3076000000000016
CCC(C)c1ccccc1OCC(O)=O,3.32,3.28,2.6635
CC(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,-2.27,-0.33,-0.3752000000000005
Ic1c(N(C)C(=O)C)c(I)c(C(=O)NCC(O)CO)c(I)c1C(=O)NCC(O)CO,-2.06,-0.79,-0.35090000000000005
C1CC(N2Cc3ccccc3)CC(NC(=O)c4cccc(OC)c4OC)CC12,3.24,3.43,3.6292000000000026
C[C@H](N[C@H](CCc1ccccc1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O,-0.74,-0.94,1.1261000000000003
CC(=O)Oc1ccccc1C(=O)OCSC,1.94,1.51,2.0892
c1(OC(=O)C)ccccc1C(=O)OCS(=O)C,0.11,0.17,1.1047
CC(=O)Oc1ccccc1C(=O)OCS(C)(=O)=O,0.57,0.29,0.7708
C[n]1c[n]c(I)c1[N+]([O-])=O,1.29,1.59,0.9328999999999998
[O-][N+](=O)c1[n]c[nH]c1I,0.28,1.04,0.9224999999999999
CSc1ccc(C=C(C#N)C#N)o1,2.45,2.09,2.4320600000000008
O1C(SC)=CC=C1C=C(C#N)C(=O)OC,2.61,2.53,2.08148
NCCCC[C@H](N[C@@H](CCc1ccccc1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O,-1.22,-0.94,1.2352000000000007
CCOC(=O)C(C)Oc1ccc(cc1)Oc1c[n]c2cc(Cl)ccc2[n]1,4.28,4.35,4.4059000000000035
CCCCCCCOc1ccccc1NC(=O)OC(C)CN(CC)CC,5.7,5.88,5.314600000000005
Cc1cccc(Cc2c[n]c[nH]2)c1C,2.68,3.41,2.6173400000000004
OC(C[n]1c[n]c[n]1)(c1ccccc1F)c1ccc(F)cc1,2.29,2.52,2.492400000000001
"CC(C)(C)[C@@H](O)[C@@H](Cc1ccc(Cl)cc1)[n]1c[n]c[n]1 |o1:4,6|",3.2,3.36,3.122300000000001
NC(N)=Nc1[n]c(CSCCC(N)=NS(N)(=O)=O)c[s]1,-0.64,-0.65,-0.7679999999999998
Cc1cc(Cl)ccc1NC(=O)c1ccccc1O,5.18,3.93,3.6063200000000015
Oc1ccc(F)cc1C(=O)Nc2ccc(Cl)cc2C,4.89,4.13,3.745420000000002
Oc1ccc(F)cc1C(=O)Nc2ccc(Br)cc2C,5.15,4.37,3.8545200000000017
Cc1cc2[n]cccc2c2[n]c(N)[n](C)c12,1.98,2.12,2.0121199999999995
OC(=O)Cc1cc(Cl)c(cc1)OCCc1ccccc1,3.53,4.35,3.5886000000000022
OC(=O)Cc1cc(Cl)c(OCCCc2ccccc2)cc1,3.9,4.84,3.9787000000000035
COc1cc(ccc1-c1[nH]c2ccc[n]c2[n]1)OC,2.57,2.13,2.6421
c1c(NCCC)nccc1C2=NN=C(N)N2,1.61,1.36,1.2707999999999997
c1cnc(NCCCCCC)cc1C2=NNC(N)=N2,3.3,2.83,2.4410999999999996
c1c(NCCCCCCCCCC)nccc1C2=NN=C(N)N2,4.07,4.8,4.001500000000002
c1cnc(NCC=C)cc1C2=NNC=N2,1.26,0.93,1.4645999999999997
Nc1[n][nH]c([n]1)-c1cc(NCCO)[n]cc1,0.24,-0.59,-0.14690000000000064
c1c(NCCOC)nccc1C2=NN=C(N)N2,0.94,0.1,0.5071999999999999
c1ccccc1CCNc2cc(C3=NNC(N)=N3)ccn2,2.63,2.58,2.1034999999999995
c1cc(C)ccc1CNc2cc(C3=NNC(N)=N3)ccn2,2.69,2.33,2.36942
c1cnc(N)cc1C2=NN=C(N)N2,0.11,-0.17,0.03109999999999985
c1c(NC)nccc1C2=NNC(N)=N2,0.69,0.38,0.49059999999999987
CCNc1cc(cc[n]1)-c1[nH][n]c(N)[n]1,1.13,0.87,0.8807
c1c(NCCCC)nccc1C2=NNC(N)=N2,2.15,1.85,1.6608999999999996
N1C(=O)N(O)C(=O)C(Br)=C1C,-1.12,-1.09,-0.1551800000000001
N1C(=O)N(OC)C(=O)C(Br)=C1C,-0.3,-0.26,-0.33408000000000015
N1C(=O)N(OCC)C(=O)C(Br)=C1C,0.11,0.23,0.05601999999999974
N1C(=O)N(OCCCl)C(=O)C(Br)=C1C,0.3,0.48,0.27492000000000005
N1C(=O)N(OCCC)C(=O)C(Br)=C1C,0.76,0.72,0.44611999999999985
N1C(=O)N(OC(C)C)C(=O)C(Br)=C1C,0.45,0.65,0.44452
N1C(=O)N(OCC=C)C(=O)C(Br)=C1C,0.32,0.58,0.2221200000000001
N1C(=O)N(OCC#C)C(=O)C(Br)=C1C,-0.1,-0.05,-0.3306800000000001
N1C(=O)N(OCCCC)C(=O)C(Br)=C1C,1.24,1.21,0.8362199999999995
N1C(=O)N(OC(C)CC)C(=O)C(Br)=C1C,1.11,1.14,0.8346199999999997
N1C(=O)N(OCC(C)C)C(=O)C(Br)=C1C,1.23,1.14,0.6921199999999998
N1C(=O)N(OCCCCC)C(=O)C(Br)=C1C,1.69,1.7,1.2263199999999996
N1C(=O)N(OCCCCCC)C(=O)C(Br)=C1C,2.48,2.19,1.6164199999999995
N1C(=O)N(OCCCCCCCC)C(=O)C(Br)=C1C,3.39,3.18,2.3966199999999995
N1C(=O)N(OCCCCCCCCCC)C(=O)C(Br)=C1C,4.65,4.16,3.176820000000001
N1C(=O)N(OCCC)C(=O)C=C1C,0.3,0.33,-0.3163800000000003
N1C(=O)N(OCCC)C(=O)C(SC(#N))=C1C,-0.22,0.58,0.25679999999999925
N1C(=O)N(OCCC)C(=O)C(Br)=C1CCC,1.73,1.7,1.0901999999999996
CN1C(=O)N(OCCC)C(=O)C(Br)=C1C,0.72,0.93,0.4565199999999996
OC1OC(=O)C(Cl)=C1C(Cl)Cl,1.13,0.61,1.1582
n1c(N)nc(N)c(Cc2cc(OCC)c(C(O)(C)C)c(OC)c2)c1,2.11,1.82,1.8664999999999994
c1cc(S(=O)C)cc(OC)c1C2=Nc3ncncc3N2,0.53,-0.54,1.7658999999999998
c1cc(Cl)ccc1n2ncc(OP(=O)(OCC)SCCC)c2,3.77,3.76,5.192300000000003
CCN(CC)CCCCCCC(=O)Nc1c(C)cccc1C,3.48,3.71,4.534240000000004
NC(C)CCCC(=O)Nc1c(C)cccc1C,1.41,1.49,2.7594400000000014
CCN(CC)C(C)CCCC(=O)Nc1c(C)cccc1C,2.64,3.15,4.142540000000003
CCN(CC)C(C)CC(=O)Nc1c(C)cccc1C,2.63,2.17,3.3623400000000014
Cc1c[n]c2ccc3c([n]c(N)[n]3C)c2[n]1,1.01,1.09,1.4071199999999997
Clc1cc(C(F)(F)F)ccc1Oc2cc(C(=O)OCC(=O)O)c(N(=O)(=O))cc2,4.27,3.72,4.300700000000002
CCOC(=O)C(C)OC(=O)c1cc(ccc1[N+]([O-])=O)Oc1ccc(cc1Cl)C(F)(F)F,4.81,4.92,5.167700000000003
CCOC(=O)COC(=O)c1cc(ccc1[N+]([O-])=O)Oc1ccc(cc1Cl)C(F)(F)F,3.65,4.5,4.779200000000003
CC1=NON=C1CCC,1.71,1.7,1.33052
Cc1[n]o[n]c1[N+]([O-])=O,0.97,0.54,0.2862199999999999
COCC(=O)N(c1c(C)cccc1C)N1CCOC1=O,0.8,1.4,1.6500400000000004
CN(C)S(=O)(=O)c1ccc(N(C(=O))C)cc1,0.4,0.01,0.5295000000000001
c1cc(S(=O)(=O)N(C)C)ccc1N(C)C(=O)CCC#C,0.88,0.88,1.3131
n1c2cc(OC)c(OC)cc2c(N)nc1N3CCN(C(=O)C4Oc5ccccc5OC4)CC3,3.3,2.09,1.7177999999999993
c1ccc2OCCOCCOCCOCCOCCOCCOCCOCCOCCOc2c1,0.03,-0.15,1.5906000000000016
n1c(N)nc(N)c(Cc2cc(OC)c(OCC)c(OC)c2)c1,1.34,1.22,1.6476999999999995
CCc1c(cc(Cc2c[n]c(N)[n]c2N)cc1OC)OC,2.72,2.42,1.8114
n1cccc(C)c1CS(=O)C2=Nc3cc(C(=O)OC)c(C)cc3N2,2.4,3.07,2.6691400000000005
O=C1C(Nc5cnccc5)=C(C)C(=O)C2=C1C(COC(=O)N)C3(OC)C(N4)C4CN23,0.52,-0.1,-0.10279999999999906
c1ccc2N=C3C=C(Nc4ccc(Cl)cc4)C(=NCCN(CC)CC)C=C3N(c5ccc(Cl)cc5)c2c1,7.970000000000001,7.32,7.423200000000006
[I-].CCCCCCCCCCCCCCCC[n+]1ccc(C)cc1C,3.9,3.9,4.076240000000001
CC(=O)NC(C)C(=O)NC(CC(C)C)C(=O)N,-0.54,-0.58,-0.47279999999999783
COc1ccc(Cc2c[n]c(N)[n]c2N)cc1OCc1ccccc1,2.44,2.57,2.819400000000001
CN(C)CCOc1cc2C(=O)c3ccccc3-c2c2ccccc21,4.32,4.5,3.9916000000000036
Cc1cc(C)c(NC(=O)CN(CC(O)=O)CC(O)=O)c(C)c1Br,0.11,-0.99,1.7840599999999998
CC(C)N(N=O)C(=O)Nc1ccccc1,2.5,2.65,2.6103000000000005
O=C1C(Nc5nccs5)=C(C)C(=O)C2=C1C(COC(=O)N)C3(OC)C(N4)C4CN23,0.62,0.84,-0.04129999999999939
CCCCCCCOC(=O)C(=C1SCCS1)C(=O)OCCCCCCC,7.6,6.87,5.705200000000006
CNc1ns(=O)nc1NCCSCc2ccc(CN(C)C)o2,0.89,2.33,0.7726999999999999
CN(C)C(=O)Nc1cc(C)c(Br)c(C)c1,2.92,3.37,3.159440000000002
NC(=O)Nc1ccc(Oc2ccccc2)cc1,2.8,2.76,2.969500000000002
c1c(F)c(C)cc(NC(=O)N)c1,1.59,1.45,1.6247200000000002
Cc1cc(ccc1Br)NC(N)=O,2.49,2.14,2.24812
c1ccccc1CCCC(C)Oc2cc(OC(=O)C)c3C4CC(O)CCC4C(C)N(C)c3c2,5.72,6.62,5.485000000000006
Brc1cc2ccccc2[n][n]1,1.72,2.01,2.3922999999999996
CCCCCCCOC2C(O)C(O)C(O)C(CO)O2,0.73,0.44,-0.22670000000000035
CN(c1c(I)c(c(I)c(c1I)C(=O)NCC(O)CO)C(=O)NCC(O)CO)C(=O)CO,-2.79,-1.35,-1.3785000000000005
CN1Cc2c([n]c[n]2-c2ccc(F)cc2C1=O)C(=O)OCC,1.0,1.03,1.7737000000000003
COc1ccccc1C(=O)NCCN(C)C,1.14,0.98,0.9865999999999999
c1(Br)c(Br)cccc1N=C2NCCN2,2.16,2.38,2.3919000000000006
n1cc(Cl)cc(Cl)c1Nc2c(N(=O)(=O))cc(N(=O)(=O))cc2C(F)(F)F,3.47,3.76,4.967200000000002
n1cc(C(F)(F)F)cc(Cl)c1Nc2c(N(=O)(=O))cc(N(=O)(=O))cc2C(F)(F),3.52,3.47,5.251400000000002
OC(=O)c1ccccc1NCC(=O)C,1.85,2.21,1.3857
O1c2ccc3C=CC(=O)Oc3c2C(C)=C1,2.38,2.61,2.847620000000001
c1cc(C)ccc1C(=O)N(C)N,1.36,0.73,0.94072
COC(=O)c1ccsc1S(=O)(=O)NC(=O)Nc2nc(OC)nc(OC)n2,1.3,1.7,0.2472999999999999
Cc1[n]c(NC(=O)NS(=O)(=O)c2cc[s]c2C(=O)OC)[n]c([n]1)OC,1.56,1.27,0.5471199999999998
NNC(=O)NCC(C)C,-0.84,-0.78,-0.18470000000000053
NNC(=O)NCCCCCC,0.46,0.28,0.7395999999999991
Oc1c(Br)cc(Br)cc1C(=O)Nc2ccc(F)cc2F,4.99,4.91,4.447700000000001
NCc1ccccc1Sc1ccccc1CO,2.39,2.45,2.7888000000000015
NC(=O)C1CN(CCN1CCCC(c2ccc(F)cc2)c3ccc(F)cc3)CC(=O)Nc4c(Cl)cccc4Cl,5.26,3.49,5.293900000000005
c1ccc(N2C(C)(C)N=C(N)N=C2N)cc1COc3cc(NC(=O)C)ccc3,1.15,1.21,2.4095000000000004
CC1N=C(NC(N=1)=NC(O)=NS(=O)(=O)c1ccccc1C(O)=O)OC,1.7,1.16,0.02351999999999993
CC1(C)C(/C=C(\Cl)/C(F)(F)F)C1C(=O)OCc1c(F)c(F)c(C)c(F)c1F,6.5,7.19,5.551820000000003
CCOCOc1ccc(cc1)C(=O)Nc1cccc(Cl)c1Cl,4.3,3.74,4.618500000000003
c1cc(OC)ccc1C(=O)N(C(C)C)C(C)C,2.8,2.63,2.954200000000001
[O-][N+](=O)c1cc(c(Cl)c(c1Nc1[n]cc(cc1Cl)C(F)(F)F)[N+]([O-])=O)C(F)(F)F,4.01,4.02,5.986000000000002
CN1CCN(CC1)c1c(F)c2c(cc1F)C(=O)C(=CN2CCF)C(O)=O,0.24,0.05,1.6992
CCOC(=O)N1CCC(CC1)=C1c2[n]cccc2CCc2cc(Cl)ccc21,5.2,5.66,4.887800000000005
c1c(OC)c2C(=O)c3c(O)c4C(OC5CC(N6CCOCC6)C(O)C(C)O5)CC(O)(C(=O)C)Cc4c(O)c3C(=O)c2cc1,2.31,2.48,1.4023999999999994
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,4.68,5.19,4.585600000000005
CC1=N(=O)ON=C1Cc2ccccc2,2.08,1.93,1.2072200000000002
C1Oc2ccccc2OC1C1NCCN=1,1.63,1.77,0.8280999999999998
c1ccc2C(=O)c3c(O)c4CC(C(C)O)(O)CC(OC5OC(C)C(O)C(N6CCOCC6)C5)c4c(O)c3C(=O)c2c1OC,2.03,2.07,1.1942
CCCCC(O)(C[n]1c[n]c[n]1)c1ccc(Cl)cc1Cl,3.9,3.66,3.6629000000000023
NC1=NCC2c3ccccc3Cc3ccccc3N12,3.51,2.54,2.4668
Oc1c(Cl)cc(Cl)cc1C(=O)Nc2ccc(F)cc2F,4.55,4.42,4.229500000000001
CC(C)(C)NC(=S)Nc1c(cc(cc1C(C)C)Oc1ccccc1)C(C)C,6.0,7.75,6.810600000000006
NC13CC2CC(CC)(C3)CC(CC)(C2)C1,4.36,4.32,3.474300000000002
NC(CC(CCC)(CC1CC23)C2)(C1)C3,3.76,3.86,3.084200000000002
CCN1CCC[C@H]1CNC(=O)c1c(OC)c(Br)ccc1OC,2.1,3.24,2.6804000000000014
CCOCc1ccccc1NC(=O)OCCN2CCCCC2,2.72,3.08,3.257500000000002
c1nc(N)nc(N)c1Cc2cc(OCC)c(OCC)cc2,1.72,1.85,2.0292
c1nc(N)nc(N)c1Cc2cc(OC)c(OCCC)cc2,2.02,1.85,2.0292
CN1CC=C(CC1)c1ccc[s]1,2.51,2.47,2.4670000000000005
OC(=O)CCSc1c[nH]c2ccccc12,2.15,2.4,2.734700000000001
c1ncccc1CC(=O)NN2CCC=CC2,0.05,0.41,0.9171999999999998
C1C=CCCN1NC(=O)C(C)(C)C,1.03,1.26,1.3255999999999997
C1C=CCCN1NC(=O)C2CC2,1.12,0.69,0.6894999999999996
C1C=CCCN1NC(=O)C2=CC=CO2,0.81,0.92,1.1863
C1C=CCCN1NC(=O)C2=CC=CS2,1.88,1.62,1.6547999999999998
COC(=O)c1c(Cl)cccc1N(=O)=O,2.21,2.29,2.0348
n1nc(NC(=O)C(F)(F)F)nc1NC(=O)C(F)(F)F,0.62,0.68,
n1nc(NC(=O)CC)nc1NC(=O)CC,0.07,-0.45,
CCCC(=O)Nc1[nH][n]c(NC(=O)CCC)[n]1,0.79,0.54,1.2818999999999998
N1C(N)=NC(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)=N1,1.54,1.23,1.1582999999999994
c1ccccc1CCCOCC(O)CNC(C)C,1.94,2.1,1.9947
c1ccccc1CCCOCC(O)CNC(C)(C)C,2.58,2.56,2.3848000000000003
c1ccccc1C=CCOCC(O)CNC(C)(C)C,2.29,2.34,2.4654000000000007
CC(C)(C)NCC(O)COC1c2ccccc2CCC1,3.55,2.92,2.829600000000001
c1cc2C(c3ccc(F)cc3)CC(N4CCN(CCO)CC4)c2cc1C(F)(F)F,4.39,3.49,4.031100000000003
C1CN2C(=O)C(C(=O)OC)=CN=C2CC1,-0.25,-0.63,0.36619999999999964
c1c(OC)c2C(=O)c3c(O)c4C(OC5CC(N6CCOCC6)C(O)C(C)O5)CC(O)(C(=O)CO)Cc4c(O)c3C(=O)c2cc1,1.73,2.14,0.3747999999999996
CCOc1ccc(cc1)C(C)(C)COCc1cc(ccc1)Oc1ccccc1,7.05,7.47,6.372000000000006
NC(=O)C(c1ccccc1)(CC)C(=O)N,0.13,0.4,0.3049999999999998
CCN(CC)C(=O)NN,-0.62,-0.98,-0.08849999999999991
C=C(C)C(=O)OCC(O)(C)COc1c2ccccc2ccc1,3.77,3.59,3.0889000000000015
c1cnccc1SCC(=O)NC2C3SCC(COC(=O)C)=C(C(=O)OCOC(=O)C(C)(C)C)N3C2=O,1.63,-0.03,1.4807999999999995
c1ccc(C(F)(F)F)cc1C=CC(=O)C,3.03,3.0,3.3076000000000016
c1cc(C(F)(F)F)ccc1C=CC(=O)C,3.13,3.0,3.3076000000000016
Cc1ccc(C=C(C#N)C#N)o1,2.03,2.03,2.01858
c1(Cl)c(F)cccc1N=C2NCCN2,1.52,1.44,1.6594
c1(Cl)ccc(F)cc1N=C2NCCN2,1.52,1.44,1.6594
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(O)=O)[C@H]21,2.18,3.1,2.4404000000000003
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC,3.16,3.18,2.4397000000000046
C1COCCOCCOc2ccc(CC)cc2OCCOCCO1,0.98,1.98,2.0866
